order_details_id,order_id,order_time,item_id,order_date
6840,3020,1:17:11 PM,123,20-02-2023
6841,3021,1:23:48 PM,106,20-02-2023
6842,3022,1:24:12 PM,116,20-02-2023
6843,3022,1:24:12 PM,102,20-02-2023
6844,3022,1:24:12 PM,103,20-02-2023
6845,3022,1:24:12 PM,132,20-02-2023
6846,3023,1:29:47 PM,118,20-02-2023
6847,3023,1:29:47 PM,120,20-02-2023
6848,3024,1:35:59 PM,101,20-02-2023
6849,3025,1:37:52 PM,107,20-02-2023
6850,3026,1:38:14 PM,102,20-02-2023
6851,3026,1:38:14 PM,117,20-02-2023
6852,3026,1:38:14 PM,130,20-02-2023
6853,3026,1:38:14 PM,NULL,20-02-2023
6854,3027,1:41:20 PM,108,20-02-2023
6855,3027,1:41:20 PM,129,20-02-2023
6856,3027,1:41:20 PM,123,20-02-2023
6857,3027,1:41:20 PM,106,20-02-2023
6858,3028,1:48:58 PM,129,20-02-2023
6859,3029,1:55:24 PM,102,20-02-2023
6860,3029,1:55:24 PM,113,20-02-2023
6861,3029,1:55:24 PM,119,20-02-2023
6862,3029,1:55:24 PM,130,20-02-2023
6863,3030,1:59:16 PM,102,20-02-2023
6864,3030,1:59:16 PM,108,20-02-2023
6865,3030,1:59:16 PM,111,20-02-2023
6866,3030,1:59:16 PM,119,20-02-2023
6867,3031,2:06:14 PM,101,20-02-2023
6868,3031,2:06:14 PM,104,20-02-2023
6869,3031,2:06:14 PM,105,20-02-2023
6870,3032,2:08:19 PM,117,20-02-2023
6871,3032,2:08:19 PM,119,20-02-2023
6872,3032,2:08:19 PM,119,20-02-2023
6873,3032,2:08:19 PM,120,20-02-2023
6874,3033,2:54:29 PM,110,20-02-2023
6875,3034,2:55:08 PM,124,20-02-2023
6876,3034,2:55:08 PM,106,20-02-2023
6877,3034,2:55:08 PM,114,20-02-2023
6878,3035,3:07:45 PM,107,20-02-2023
6879,3035,3:07:45 PM,128,20-02-2023
6880,3036,3:14:47 PM,116,20-02-2023
6881,3036,3:14:47 PM,104,20-02-2023
6882,3037,3:16:15 PM,101,20-02-2023
6883,3037,3:16:15 PM,109,20-02-2023
6884,3038,3:46:43 PM,104,20-02-2023
6885,3038,3:46:43 PM,113,20-02-2023
6886,3039,3:48:51 PM,108,20-02-2023
6887,3039,3:48:51 PM,129,20-02-2023
6888,3040,4:09:58 PM,112,20-02-2023
6889,3040,4:09:58 PM,114,20-02-2023
6890,3041,4:25:39 PM,101,20-02-2023
6891,3041,4:25:39 PM,104,20-02-2023
6892,3041,4:25:39 PM,113,20-02-2023
6893,3041,4:25:39 PM,122,20-02-2023
6894,3042,4:30:09 PM,117,20-02-2023
6895,3042,4:30:09 PM,129,20-02-2023
6896,3042,4:30:09 PM,111,20-02-2023
6897,3042,4:30:09 PM,106,20-02-2023
6898,3043,4:46:25 PM,102,20-02-2023
6899,3043,4:46:25 PM,109,20-02-2023
6900,3044,5:10:25 PM,102,20-02-2023
6901,3045,5:27:46 PM,102,20-02-2023
6902,3045,5:27:46 PM,113,20-02-2023
6903,3046,5:35:34 PM,132,20-02-2023
6904,3047,5:42:09 PM,101,20-02-2023
6905,3047,5:42:09 PM,116,20-02-2023
6906,3047,5:42:09 PM,122,20-02-2023
6907,3047,5:42:09 PM,132,20-02-2023
6908,3048,5:45:15 PM,113,20-02-2023
6909,3048,5:45:15 PM,121,20-02-2023
6910,3048,5:45:15 PM,114,20-02-2023
6911,3049,5:49:20 PM,118,20-02-2023
6912,3050,5:54:22 PM,102,20-02-2023
6913,3050,5:54:22 PM,117,20-02-2023
6914,3050,5:54:22 PM,119,20-02-2023
6915,3051,5:57:09 PM,113,20-02-2023
6916,3051,5:57:09 PM,120,20-02-2023
6917,3052,5:57:21 PM,132,20-02-2023
6918,3053,5:58:01 PM,115,20-02-2023
6919,3053,5:58:01 PM,124,20-02-2023
6920,3053,5:58:01 PM,128,20-02-2023
6921,3053,5:58:01 PM,132,20-02-2023
6922,3054,6:04:47 PM,104,20-02-2023
6923,3054,6:04:47 PM,126,20-02-2023
6924,3055,6:42:15 PM,129,20-02-2023
6925,3055,6:42:15 PM,111,20-02-2023
6926,3055,6:42:15 PM,131,20-02-2023
6927,3056,7:01:48 PM,123,20-02-2023
6928,3057,7:17:04 PM,127,20-02-2023
6929,3058,7:19:17 PM,125,20-02-2023
6930,3058,7:19:17 PM,109,20-02-2023
6931,3058,7:19:17 PM,121,20-02-2023
6932,3059,7:26:34 PM,107,20-02-2023
6933,3059,7:26:34 PM,102,20-02-2023
6934,3060,7:36:58 PM,102,20-02-2023
6935,3060,7:36:58 PM,113,20-02-2023
6936,3061,7:42:12 PM,102,20-02-2023
6937,3061,7:42:12 PM,131,20-02-2023
6938,3062,7:51:17 PM,130,20-02-2023
6939,3063,8:03:43 PM,125,20-02-2023
6940,3063,8:03:43 PM,128,20-02-2023
6941,3063,8:03:43 PM,132,20-02-2023
6942,3064,8:06:45 PM,119,20-02-2023
6943,3065,8:12:13 PM,102,20-02-2023
6944,3065,8:12:13 PM,118,20-02-2023
6945,3065,8:12:13 PM,123,20-02-2023
6946,3066,8:12:43 PM,103,20-02-2023
6947,3066,8:12:43 PM,112,20-02-2023
6948,3067,8:22:25 PM,102,20-02-2023
6949,3067,8:22:25 PM,128,20-02-2023
6950,3067,8:22:25 PM,105,20-02-2023
6951,3067,8:22:25 PM,123,20-02-2023
6952,3068,8:45:09 PM,108,20-02-2023
6953,3069,8:47:39 PM,110,20-02-2023
6954,3069,8:47:39 PM,113,20-02-2023
6955,3070,9:02:16 PM,113,20-02-2023
6956,3071,9:14:34 PM,108,20-02-2023
6957,3071,9:14:34 PM,109,20-02-2023
6958,3071,9:14:34 PM,113,20-02-2023
6959,3071,9:14:34 PM,118,20-02-2023
6960,3072,9:28:46 PM,108,20-02-2023
6961,3072,9:28:46 PM,108,20-02-2023
6962,3072,9:28:46 PM,130,20-02-2023
6963,3072,9:28:46 PM,106,20-02-2023
6964,3073,9:36:46 PM,125,20-02-2023
6965,3074,9:39:19 PM,101,20-02-2023
6966,3074,9:39:19 PM,102,20-02-2023
6967,3075,10:11:07 PM,116,20-02-2023
6968,3075,10:11:07 PM,117,20-02-2023
6969,3075,10:11:07 PM,128,20-02-2023
6970,3076,10:12:20 PM,125,20-02-2023
6971,3076,10:12:20 PM,110,20-02-2023
6972,3076,10:12:20 PM,117,20-02-2023
6973,3077,10:17:15 PM,106,20-02-2023
6974,3078,11:43:29 AM,128,21-02-2023
6975,3079,12:04:27 PM,107,21-02-2023
6976,3080,12:23:18 PM,107,21-02-2023
6977,3080,12:23:18 PM,111,21-02-2023
6978,3080,12:23:18 PM,113,21-02-2023
6979,3080,12:23:18 PM,105,21-02-2023
6980,3081,12:35:15 PM,111,21-02-2023
6981,3082,12:37:30 PM,101,21-02-2023
6982,3082,12:37:30 PM,101,21-02-2023
6983,3082,12:37:30 PM,116,21-02-2023
6984,3082,12:37:30 PM,109,21-02-2023
6985,3082,12:37:30 PM,127,21-02-2023
6986,3082,12:37:30 PM,111,21-02-2023
6987,3082,12:37:30 PM,105,21-02-2023
6988,3082,12:37:30 PM,122,21-02-2023
6989,3082,12:37:30 PM,106,21-02-2023
6990,3083,12:43:43 PM,124,21-02-2023
6991,3083,12:43:43 PM,125,21-02-2023
6992,3083,12:43:43 PM,125,21-02-2023
6993,3084,12:44:07 PM,102,21-02-2023
6994,3084,12:44:07 PM,127,21-02-2023
6995,3085,12:49:36 PM,112,21-02-2023
6996,3086,12:57:21 PM,128,21-02-2023
6997,3087,12:59:13 PM,108,21-02-2023
6998,3087,12:59:13 PM,126,21-02-2023
6999,3088,1:20:12 PM,121,21-02-2023
7000,3088,1:20:12 PM,114,21-02-2023
7001,3089,1:42:51 PM,107,21-02-2023
7002,3089,1:42:51 PM,106,21-02-2023
7003,3089,1:42:51 PM,114,21-02-2023
7004,3090,2:03:29 PM,108,21-02-2023
7005,3090,2:03:29 PM,124,21-02-2023
7006,3090,2:03:29 PM,109,21-02-2023
7007,3090,2:03:29 PM,111,21-02-2023
7008,3091,2:04:59 PM,130,21-02-2023
7009,3091,2:04:59 PM,106,21-02-2023
7010,3092,2:41:55 PM,126,21-02-2023
7011,3092,2:41:55 PM,127,21-02-2023
7012,3092,2:41:55 PM,105,21-02-2023
7013,3093,3:07:39 PM,109,21-02-2023
7014,3094,3:10:02 PM,107,21-02-2023
7015,3095,3:11:34 PM,101,21-02-2023
7016,3095,3:11:34 PM,115,21-02-2023
7017,3095,3:11:34 PM,104,21-02-2023
7018,3095,3:11:34 PM,125,21-02-2023
7019,3095,3:11:34 PM,120,21-02-2023
7020,3095,3:11:34 PM,106,21-02-2023
7021,3095,3:11:34 PM,106,21-02-2023
7022,3096,3:12:31 PM,125,21-02-2023
7023,3096,3:12:31 PM,128,21-02-2023
7024,3097,3:25:30 PM,101,21-02-2023
7025,3097,3:25:30 PM,115,21-02-2023
7026,3097,3:25:30 PM,119,21-02-2023
7027,3098,3:26:00 PM,127,21-02-2023
7028,3098,3:26:00 PM,122,21-02-2023
7029,3099,3:37:24 PM,127,21-02-2023
7030,3100,3:41:20 PM,114,21-02-2023
7031,3101,4:12:23 PM,107,21-02-2023
7032,3101,4:12:23 PM,116,21-02-2023
7033,3101,4:12:23 PM,125,21-02-2023
7034,3101,4:12:23 PM,122,21-02-2023
7035,3102,4:32:10 PM,107,21-02-2023
7036,3102,4:32:10 PM,108,21-02-2023
7037,3102,4:32:10 PM,130,21-02-2023
7038,3103,4:37:19 PM,101,21-02-2023
7039,3104,4:45:25 PM,106,21-02-2023
7040,3105,4:46:37 PM,107,21-02-2023
7041,3105,4:46:37 PM,125,21-02-2023
7042,3105,4:46:37 PM,127,21-02-2023
7043,3106,5:16:04 PM,117,21-02-2023
7044,3107,5:26:20 PM,120,21-02-2023
7045,3107,5:26:20 PM,105,21-02-2023
7046,3108,5:28:57 PM,101,21-02-2023
7047,3108,5:28:57 PM,112,21-02-2023
7048,3108,5:28:57 PM,122,21-02-2023
7049,3108,5:28:57 PM,106,21-02-2023
7050,3109,5:30:27 PM,102,21-02-2023
7051,3109,5:30:27 PM,125,21-02-2023
7052,3109,5:30:27 PM,132,21-02-2023
7053,3110,5:54:51 PM,108,21-02-2023
7054,3111,6:11:42 PM,116,21-02-2023
7055,3111,6:11:42 PM,106,21-02-2023
7056,3112,6:12:32 PM,115,21-02-2023
7057,3112,6:12:32 PM,125,21-02-2023
7058,3112,6:12:32 PM,127,21-02-2023
7059,3112,6:12:32 PM,132,21-02-2023
7060,3113,6:13:22 PM,116,21-02-2023
7061,3113,6:13:22 PM,108,21-02-2023
7062,3114,6:13:49 PM,102,21-02-2023
7063,3115,6:15:34 PM,132,21-02-2023
7064,3116,6:28:28 PM,124,21-02-2023
7065,3116,6:28:28 PM,110,21-02-2023
7066,3117,6:47:53 PM,113,21-02-2023
7067,3118,7:07:50 PM,116,21-02-2023
7068,3118,7:07:50 PM,118,21-02-2023
7069,3119,7:16:59 PM,126,21-02-2023
7070,3120,7:21:02 PM,101,21-02-2023
7071,3120,7:21:02 PM,113,21-02-2023
7072,3121,7:25:20 PM,110,21-02-2023
7073,3122,7:29:14 PM,108,21-02-2023
7074,3122,7:29:14 PM,126,21-02-2023
7075,3123,7:46:07 PM,126,21-02-2023
7076,3123,7:46:07 PM,105,21-02-2023
7077,3124,7:59:20 PM,125,21-02-2023
7078,3124,7:59:20 PM,113,21-02-2023
7079,3124,7:59:20 PM,131,21-02-2023
7080,3125,8:12:37 PM,124,21-02-2023
7081,3125,8:12:37 PM,109,21-02-2023
7082,3125,8:12:37 PM,132,21-02-2023
7083,3126,8:35:12 PM,102,21-02-2023
7084,3127,8:40:10 PM,103,21-02-2023
7085,3127,8:40:10 PM,110,21-02-2023
7086,3127,8:40:10 PM,132,21-02-2023
7087,3128,9:45:43 PM,109,21-02-2023
7088,3129,9:50:56 PM,111,21-02-2023
7089,3130,9:59:36 PM,111,21-02-2023
7090,3130,9:59:36 PM,112,21-02-2023
7091,3131,10:14:02 PM,105,21-02-2023
7092,3132,10:55:11 PM,101,21-02-2023
7093,3132,10:55:11 PM,102,21-02-2023
7094,3132,10:55:11 PM,125,21-02-2023
7095,3133,11:05:24 PM,128,21-02-2023
7096,3133,11:05:24 PM,111,21-02-2023
7097,3133,11:05:24 PM,121,21-02-2023
7098,3134,11:40:25 AM,107,22-02-2023
7099,3134,11:40:25 AM,108,22-02-2023
7100,3135,12:00:54 PM,101,22-02-2023
7101,3136,12:39:19 PM,102,22-02-2023
7102,3136,12:39:19 PM,109,22-02-2023
7103,3136,12:39:19 PM,113,22-02-2023
7104,3136,12:39:19 PM,118,22-02-2023
7105,3136,12:39:19 PM,120,22-02-2023
7106,3136,12:39:19 PM,122,22-02-2023
7107,3136,12:39:19 PM,131,22-02-2023
7108,3136,12:39:19 PM,106,22-02-2023
7109,3137,12:40:49 PM,112,22-02-2023
7110,3138,1:02:28 PM,101,22-02-2023
7111,3138,1:02:28 PM,102,22-02-2023
7112,3138,1:02:28 PM,103,22-02-2023
7113,3138,1:02:28 PM,104,22-02-2023
7114,3138,1:02:28 PM,108,22-02-2023
7115,3138,1:02:28 PM,112,22-02-2023
7116,3138,1:02:28 PM,113,22-02-2023
7117,3138,1:02:28 PM,105,22-02-2023
7118,3139,1:11:07 PM,110,22-02-2023
7119,3140,1:40:06 PM,119,22-02-2023
7120,3141,2:15:23 PM,NULL,22-02-2023
7121,3142,2:17:17 PM,102,22-02-2023
7122,3142,2:17:17 PM,110,22-02-2023
7123,3142,2:17:17 PM,130,22-02-2023
7124,3142,2:17:17 PM,131,22-02-2023
7125,3143,3:16:59 PM,107,22-02-2023
7126,3143,3:16:59 PM,119,22-02-2023
7127,3144,3:26:04 PM,124,22-02-2023
7128,3144,3:26:04 PM,127,22-02-2023
7129,3144,3:26:04 PM,112,22-02-2023
7130,3144,3:26:04 PM,105,22-02-2023
7131,3145,3:41:07 PM,101,22-02-2023
7132,3145,3:41:07 PM,108,22-02-2023
7133,3145,3:41:07 PM,109,22-02-2023
7134,3145,3:41:07 PM,113,22-02-2023
7135,3146,3:55:09 PM,125,22-02-2023
7136,3146,3:55:09 PM,118,22-02-2023
7137,3146,3:55:09 PM,122,22-02-2023
7138,3147,3:59:59 PM,108,22-02-2023
7139,3147,3:59:59 PM,120,22-02-2023
7140,3147,3:59:59 PM,121,22-02-2023
7141,3147,3:59:59 PM,123,22-02-2023
7142,3148,4:03:50 PM,120,22-02-2023
7143,3149,4:23:12 PM,120,22-02-2023
7144,3149,4:23:12 PM,122,22-02-2023
7145,3149,4:23:12 PM,123,22-02-2023
7146,3150,4:23:23 PM,124,22-02-2023
7147,3151,4:34:34 PM,126,22-02-2023
7148,3151,4:34:34 PM,131,22-02-2023
7149,3151,4:34:34 PM,132,22-02-2023
7150,3152,4:42:27 PM,110,22-02-2023
7151,3152,4:42:27 PM,129,22-02-2023
7152,3152,4:42:27 PM,112,22-02-2023
7153,3152,4:42:27 PM,NULL,22-02-2023
7154,3153,5:00:52 PM,112,22-02-2023
7155,3153,5:00:52 PM,132,22-02-2023
7156,3154,5:44:21 PM,114,22-02-2023
7157,3155,6:28:37 PM,106,22-02-2023
7158,3156,6:57:53 PM,102,22-02-2023
7159,3156,6:57:53 PM,106,22-02-2023
7160,3157,7:34:23 PM,102,22-02-2023
7161,3157,7:34:23 PM,108,22-02-2023
7162,3158,7:35:02 PM,109,22-02-2023
7163,3159,7:38:44 PM,118,22-02-2023
7164,3159,7:38:44 PM,132,22-02-2023
7165,3160,7:51:29 PM,116,22-02-2023
7166,3160,7:51:29 PM,102,22-02-2023
7167,3161,7:53:24 PM,124,22-02-2023
7168,3161,7:53:24 PM,112,22-02-2023
7169,3161,7:53:24 PM,120,22-02-2023
7170,3161,7:53:24 PM,120,22-02-2023
7171,3162,8:40:55 PM,124,22-02-2023
7172,3162,8:40:55 PM,112,22-02-2023
7173,3162,8:40:55 PM,105,22-02-2023
7174,3163,8:43:58 PM,107,22-02-2023
7175,3164,8:47:46 PM,130,22-02-2023
7176,3165,9:02:45 PM,106,22-02-2023
7177,3165,9:02:45 PM,114,22-02-2023
7178,3166,9:12:20 PM,102,22-02-2023
7179,3167,9:13:36 PM,103,22-02-2023
7180,3167,9:13:36 PM,120,22-02-2023
7181,3167,9:13:36 PM,122,22-02-2023
7182,3167,9:13:36 PM,130,22-02-2023
7183,3168,9:36:58 PM,107,22-02-2023
7184,3169,9:50:42 PM,101,22-02-2023
7185,3169,9:50:42 PM,107,22-02-2023
7186,3169,9:50:42 PM,109,22-02-2023
7187,3169,9:50:42 PM,131,22-02-2023
7188,3170,10:13:50 PM,108,22-02-2023
7189,3170,10:13:50 PM,130,22-02-2023
7190,3170,10:13:50 PM,106,22-02-2023
7191,3171,11:18:31 AM,121,23-02-2023
7192,3172,11:52:30 AM,101,23-02-2023
7193,3172,11:52:30 AM,108,23-02-2023
7194,3173,11:54:41 AM,102,23-02-2023
7195,3173,11:54:41 AM,111,23-02-2023
7196,3173,11:54:41 AM,112,23-02-2023
7197,3174,12:09:18 PM,104,23-02-2023
7198,3175,12:10:43 PM,109,23-02-2023
7199,3175,12:10:43 PM,117,23-02-2023
7200,3175,12:10:43 PM,121,23-02-2023
7201,3176,12:21:42 PM,102,23-02-2023
7202,3176,12:21:42 PM,128,23-02-2023
7203,3177,12:23:43 PM,104,23-02-2023
7204,3177,12:23:43 PM,113,23-02-2023
7205,3178,12:30:16 PM,122,23-02-2023
7206,3179,12:41:52 PM,101,23-02-2023
7207,3179,12:41:52 PM,127,23-02-2023
7208,3179,12:41:52 PM,127,23-02-2023
7209,3179,12:41:52 PM,105,23-02-2023
7210,3180,12:44:52 PM,119,23-02-2023
7211,3181,12:51:43 PM,102,23-02-2023
7212,3181,12:51:43 PM,132,23-02-2023
7213,3182,12:57:29 PM,127,23-02-2023
7214,3183,1:04:34 PM,117,23-02-2023
7215,3184,1:15:00 PM,126,23-02-2023
7216,3185,1:22:07 PM,117,23-02-2023
7217,3185,1:22:07 PM,111,23-02-2023
7218,3185,1:22:07 PM,132,23-02-2023
7219,3186,1:22:54 PM,102,23-02-2023
7220,3186,1:22:54 PM,111,23-02-2023
7221,3186,1:22:54 PM,112,23-02-2023
7222,3187,1:27:18 PM,101,23-02-2023
7223,3187,1:27:18 PM,102,23-02-2023
7224,3187,1:27:18 PM,108,23-02-2023
7225,3187,1:27:18 PM,124,23-02-2023
7226,3187,1:27:18 PM,110,23-02-2023
7227,3187,1:27:18 PM,113,23-02-2023
7228,3187,1:27:18 PM,113,23-02-2023
7229,3187,1:27:18 PM,120,23-02-2023
7230,3187,1:27:18 PM,105,23-02-2023
7231,3187,1:27:18 PM,122,23-02-2023
7232,3187,1:27:18 PM,122,23-02-2023
7233,3187,1:27:18 PM,131,23-02-2023
7234,3188,1:34:56 PM,121,23-02-2023
7235,3189,1:59:04 PM,102,23-02-2023
7236,3189,1:59:04 PM,103,23-02-2023
7237,3189,1:59:04 PM,109,23-02-2023
7238,3189,1:59:04 PM,110,23-02-2023
7239,3189,1:59:04 PM,113,23-02-2023
7240,3189,1:59:04 PM,105,23-02-2023
7241,3189,1:59:04 PM,106,23-02-2023
7242,3189,1:59:04 PM,NULL,23-02-2023
7243,3190,2:24:16 PM,124,23-02-2023
7244,3190,2:24:16 PM,132,23-02-2023
7245,3191,3:11:01 PM,117,23-02-2023
7246,3191,3:11:01 PM,132,23-02-2023
7247,3192,3:19:27 PM,112,23-02-2023
7248,3193,3:49:25 PM,123,23-02-2023
7249,3194,4:19:34 PM,125,23-02-2023
7250,3195,4:24:11 PM,103,23-02-2023
7251,3195,4:24:11 PM,112,23-02-2023
7252,3195,4:24:11 PM,114,23-02-2023
7253,3196,4:28:00 PM,111,23-02-2023
7254,3196,4:28:00 PM,122,23-02-2023
7255,3197,4:36:02 PM,108,23-02-2023
7256,3198,4:40:05 PM,126,23-02-2023
7257,3198,4:40:05 PM,132,23-02-2023
7258,3199,5:13:58 PM,115,23-02-2023
7259,3199,5:13:58 PM,106,23-02-2023
7260,3200,5:16:39 PM,109,23-02-2023
7261,3200,5:16:39 PM,123,23-02-2023
7262,3201,5:21:33 PM,104,23-02-2023
7263,3201,5:21:33 PM,110,23-02-2023
7264,3201,5:21:33 PM,123,23-02-2023
7265,3201,5:21:33 PM,132,23-02-2023
7266,3202,5:22:50 PM,104,23-02-2023
7267,3202,5:22:50 PM,110,23-02-2023
7268,3202,5:22:50 PM,131,23-02-2023
7269,3202,5:22:50 PM,NULL,23-02-2023
7270,3203,5:23:12 PM,106,23-02-2023
7271,3203,5:23:12 PM,132,23-02-2023
7272,3204,5:29:25 PM,111,23-02-2023
7273,3204,5:29:25 PM,119,23-02-2023
7274,3205,5:31:33 PM,102,23-02-2023
7275,3205,5:31:33 PM,111,23-02-2023
7276,3205,5:31:33 PM,106,23-02-2023
7277,3206,5:31:54 PM,107,23-02-2023
7278,3206,5:31:54 PM,113,23-02-2023
7279,3206,5:31:54 PM,130,23-02-2023
7280,3206,5:31:54 PM,123,23-02-2023
7281,3207,5:34:41 PM,108,23-02-2023
7282,3207,5:34:41 PM,109,23-02-2023
7283,3208,5:41:51 PM,108,23-02-2023
7284,3209,5:42:59 PM,107,23-02-2023
7285,3210,6:05:29 PM,108,23-02-2023
7286,3210,6:05:29 PM,110,23-02-2023
7287,3210,6:05:29 PM,129,23-02-2023
7288,3210,6:05:29 PM,131,23-02-2023
7289,3211,6:22:26 PM,116,23-02-2023
7290,3211,6:22:26 PM,108,23-02-2023
7291,3212,6:33:38 PM,101,23-02-2023
7292,3212,6:33:38 PM,129,23-02-2023
7293,3213,6:37:54 PM,102,23-02-2023
7294,3214,6:39:22 PM,119,23-02-2023
7295,3215,6:48:26 PM,113,23-02-2023
7296,3216,6:51:30 PM,125,23-02-2023
7297,3216,6:51:30 PM,117,23-02-2023
7298,3216,6:51:30 PM,127,23-02-2023
7299,3216,6:51:30 PM,129,23-02-2023
7300,3217,7:56:16 PM,102,23-02-2023
7301,3217,7:56:16 PM,103,23-02-2023
7302,3217,7:56:16 PM,125,23-02-2023
7303,3217,7:56:16 PM,119,23-02-2023
7304,3218,7:57:22 PM,108,23-02-2023
7305,3219,8:21:54 PM,116,23-02-2023
7306,3219,8:21:54 PM,119,23-02-2023
7307,3220,8:33:37 PM,109,23-02-2023
7308,3221,9:09:47 PM,108,23-02-2023
7309,3222,9:19:27 PM,109,23-02-2023
7310,3222,9:19:27 PM,118,23-02-2023
7311,3222,9:19:27 PM,123,23-02-2023
7312,3223,10:05:27 PM,116,23-02-2023
7313,3223,10:05:27 PM,126,23-02-2023
7314,3223,10:05:27 PM,132,23-02-2023
7315,3224,10:22:21 PM,107,23-02-2023
7316,3225,11:44:17 AM,108,24-02-2023
7317,3226,11:56:22 AM,108,24-02-2023
7318,3226,11:56:22 AM,129,24-02-2023
7319,3226,11:56:22 AM,113,24-02-2023
7320,3226,11:56:22 AM,118,24-02-2023
7321,3226,11:56:22 AM,121,24-02-2023
7322,3227,11:57:44 AM,103,24-02-2023
7323,3227,11:57:44 AM,122,24-02-2023
7324,3228,12:08:42 PM,109,24-02-2023
7325,3228,12:08:42 PM,111,24-02-2023
7326,3229,12:11:31 PM,124,24-02-2023
7327,3229,12:11:31 PM,120,24-02-2023
7328,3230,12:13:18 PM,121,24-02-2023
7329,3230,12:13:18 PM,106,24-02-2023
7330,3231,12:15:10 PM,125,24-02-2023
7331,3231,12:15:10 PM,130,24-02-2023
7332,3232,12:24:43 PM,124,24-02-2023
7333,3232,12:24:43 PM,125,24-02-2023
7334,3232,12:24:43 PM,126,24-02-2023
7335,3232,12:24:43 PM,122,24-02-2023
7336,3233,12:29:32 PM,106,24-02-2023
7337,3234,12:34:37 PM,101,24-02-2023
7338,3234,12:34:37 PM,101,24-02-2023
7339,3234,12:34:37 PM,115,24-02-2023
7340,3234,12:34:37 PM,102,24-02-2023
7341,3234,12:34:37 PM,102,24-02-2023
7342,3234,12:34:37 PM,124,24-02-2023
7343,3234,12:34:37 PM,109,24-02-2023
7344,3234,12:34:37 PM,113,24-02-2023
7345,3234,12:34:37 PM,121,24-02-2023
7346,3234,12:34:37 PM,105,24-02-2023
7347,3235,12:49:47 PM,118,24-02-2023
7348,3236,12:50:51 PM,101,24-02-2023
7349,3236,12:50:51 PM,115,24-02-2023
7350,3236,12:50:51 PM,105,24-02-2023
7351,3236,12:50:51 PM,123,24-02-2023
7352,3237,12:51:26 PM,102,24-02-2023
7353,3238,12:52:55 PM,122,24-02-2023
7354,3239,1:11:53 PM,118,24-02-2023
7355,3240,1:24:10 PM,107,24-02-2023
7356,3240,1:24:10 PM,127,24-02-2023
7357,3240,1:24:10 PM,122,24-02-2023
7358,3241,1:26:36 PM,107,24-02-2023
7359,3242,1:26:39 PM,116,24-02-2023
7360,3242,1:26:39 PM,120,24-02-2023
7361,3242,1:26:39 PM,123,24-02-2023
7362,3243,1:29:11 PM,118,24-02-2023
7363,3243,1:29:11 PM,123,24-02-2023
7364,3244,1:40:52 PM,116,24-02-2023
7365,3244,1:40:52 PM,117,24-02-2023
7366,3245,2:08:37 PM,132,24-02-2023
7367,3246,2:31:36 PM,116,24-02-2023
7368,3246,2:31:36 PM,124,24-02-2023
7369,3246,2:31:36 PM,117,24-02-2023
7370,3247,2:43:13 PM,117,24-02-2023
7371,3248,3:00:06 PM,112,24-02-2023
7372,3249,3:18:55 PM,108,24-02-2023
7373,3249,3:18:55 PM,109,24-02-2023
7374,3249,3:18:55 PM,118,24-02-2023
7375,3250,4:09:29 PM,101,24-02-2023
7376,3250,4:09:29 PM,109,24-02-2023
7377,3250,4:09:29 PM,119,24-02-2023
7378,3250,4:09:29 PM,106,24-02-2023
7379,3251,4:19:28 PM,117,24-02-2023
7380,3252,4:28:32 PM,118,24-02-2023
7381,3253,4:33:11 PM,112,24-02-2023
7382,3254,4:39:08 PM,109,24-02-2023
7383,3254,4:39:08 PM,129,24-02-2023
7384,3254,4:39:08 PM,111,24-02-2023
7385,3255,4:41:21 PM,105,24-02-2023
7386,3255,4:41:21 PM,105,24-02-2023
7387,3255,4:41:21 PM,132,24-02-2023
7388,3256,5:31:07 PM,104,24-02-2023
7389,3256,5:31:07 PM,108,24-02-2023
7390,3256,5:31:07 PM,113,24-02-2023
7391,3256,5:31:07 PM,113,24-02-2023
7392,3257,5:38:20 PM,111,24-02-2023
7393,3257,5:38:20 PM,105,24-02-2023
7394,3258,5:40:49 PM,125,24-02-2023
7395,3258,5:40:49 PM,109,24-02-2023
7396,3258,5:40:49 PM,130,24-02-2023
7397,3259,5:40:57 PM,116,24-02-2023
7398,3260,5:41:19 PM,105,24-02-2023
7399,3260,5:41:19 PM,132,24-02-2023
7400,3261,5:50:57 PM,101,24-02-2023
7401,3261,5:50:57 PM,124,24-02-2023
7402,3261,5:50:57 PM,113,24-02-2023
7403,3261,5:50:57 PM,119,24-02-2023
7404,3262,6:05:09 PM,102,24-02-2023
7405,3262,6:05:09 PM,112,24-02-2023
7406,3262,6:05:09 PM,130,24-02-2023
7407,3263,6:11:03 PM,101,24-02-2023
7408,3264,6:19:39 PM,108,24-02-2023
7409,3264,6:19:39 PM,131,24-02-2023
7410,3265,6:39:12 PM,116,24-02-2023
7411,3265,6:39:12 PM,110,24-02-2023
7412,3265,6:39:12 PM,113,24-02-2023
7413,3266,6:40:58 PM,115,24-02-2023
7414,3266,6:40:58 PM,126,24-02-2023
7415,3267,6:42:17 PM,126,24-02-2023
7416,3267,6:42:17 PM,113,24-02-2023
7417,3268,7:23:15 PM,118,24-02-2023
7418,3268,7:23:15 PM,122,24-02-2023
7419,3269,7:26:01 PM,109,24-02-2023
7420,3269,7:26:01 PM,120,24-02-2023
7421,3269,7:26:01 PM,106,24-02-2023
